Content ID,Reaction_type,Reaction_Year,Reaction_Month,Type,Category,Sentiment,Score
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Heart,2021,2,Audio,Animals,positive,60.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Super love,2020,7,Audio,Animals,positive,75.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Intrigued,2021,1,Audio,Animals,positive,45.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Dislike,2021,5,Audio,Animals,negative,10.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Intrigued,2020,7,Audio,Animals,positive,45.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Want,2021,3,Audio,Animals,positive,70.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Dislike,2020,10,Audio,Animals,negative,10.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Disgust,2021,1,Audio,Animals,negative,0.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Disgust,2021,1,Audio,Animals,negative,0.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Hate,2020,8,Audio,Animals,negative,5.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Want,2021,5,Audio,Animals,positive,70.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Peeking,2020,7,Audio,Animals,neutral,35.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Dislike,2021,2,Audio,Animals,negative,10.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Interested,2020,8,Audio,Animals,positive,30.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Dislike,2020,12,Audio,Animals,negative,10.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Want,2021,6,Audio,Animals,positive,70.0
990ad477-b9eb-4ea6-9ec8-3f941f53b758,Disgust,2021,1,Audio,Animals,negative,0.0
2240bbde-db67-4d73-b885-f0117b4b2080,,2020,9,Video,Food,,
2240bbde-db67-4d73-b885-f0117b4b2080,Heart,2020,8,Video,Food,positive,60.0
2240bbde-db67-4d73-b885-f0117b4b2080,Cherish,2020,11,Video,Food,positive,70.0
2240bbde-db67-4d73-b885-f0117b4b2080,Heart,2021,4,Video,Food,positive,60.0
2240bbde-db67-4d73-b885-f0117b4b2080,Adore,2020,11,Video,Food,positive,72.0
2240bbde-db67-4d73-b885-f0117b4b2080,Worried,2021,3,Video,Food,negative,12.0
2240bbde-db67-4d73-b885-f0117b4b2080,Want,2020,9,Video,Food,positive,70.0
2240bbde-db67-4d73-b885-f0117b4b2080,Like,2021,1,Video,Food,positive,50.0
2240bbde-db67-4d73-b885-f0117b4b2080,Interested,2020,12,Video,Food,positive,30.0
2240bbde-db67-4d73-b885-f0117b4b2080,Interested,2021,3,Video,Food,positive,30.0
2240bbde-db67-4d73-b885-f0117b4b2080,Peeking,2020,10,Video,Food,neutral,35.0
2240bbde-db67-4d73-b885-f0117b4b2080,Intrigued,2021,1,Video,Food,positive,45.0
2240bbde-db67-4d73-b885-f0117b4b2080,Hate,2021,6,Video,Food,negative,5.0
2240bbde-db67-4d73-b885-f0117b4b2080,Adore,2021,6,Video,Food,positive,72.0
2240bbde-db67-4d73-b885-f0117b4b2080,Intrigued,2021,3,Video,Food,positive,45.0
2240bbde-db67-4d73-b885-f0117b4b2080,Peeking,2020,12,Video,Food,neutral,35.0
2240bbde-db67-4d73-b885-f0117b4b2080,Interested,2020,7,Video,Food,positive,30.0
2240bbde-db67-4d73-b885-f0117b4b2080,Disgust,2020,9,Video,Food,negative,0.0
2240bbde-db67-4d73-b885-f0117b4b2080,Indifferent,2020,11,Video,Food,neutral,20.0
2240bbde-db67-4d73-b885-f0117b4b2080,Hate,2021,2,Video,Food,negative,5.0
2240bbde-db67-4d73-b885-f0117b4b2080,Peeking,2020,7,Video,Food,neutral,35.0
2240bbde-db67-4d73-b885-f0117b4b2080,Scared,2020,10,Video,Food,negative,15.0
2240bbde-db67-4d73-b885-f0117b4b2080,Intrigued,2020,7,Video,Food,positive,45.0
2240bbde-db67-4d73-b885-f0117b4b2080,Adore,2021,1,Video,Food,positive,72.0
2240bbde-db67-4d73-b885-f0117b4b2080,Scared,2020,10,Video,Food,negative,15.0
2240bbde-db67-4d73-b885-f0117b4b2080,Love,2021,1,Video,Food,positive,65.0
2240bbde-db67-4d73-b885-f0117b4b2080,Like,2021,6,Video,Food,positive,50.0
2240bbde-db67-4d73-b885-f0117b4b2080,Want,2021,4,Video,Food,positive,70.0
2240bbde-db67-4d73-b885-f0117b4b2080,Want,2021,3,Video,Food,positive,70.0
8338222c-c31f-40f3-883c-44125f36bae8,,2021,2,Video,Education,,
8338222c-c31f-40f3-883c-44125f36bae8,Disgust,2020,9,Video,Education,negative,0.0
8338222c-c31f-40f3-883c-44125f36bae8,Worried,2021,2,Video,Education,negative,12.0
8338222c-c31f-40f3-883c-44125f36bae8,Like,2020,12,Video,Education,positive,50.0
8338222c-c31f-40f3-883c-44125f36bae8,Like,2020,10,Video,Education,positive,50.0
8338222c-c31f-40f3-883c-44125f36bae8,Cherish,2021,5,Video,Education,positive,70.0
8338222c-c31f-40f3-883c-44125f36bae8,Dislike,2021,4,Video,Education,negative,10.0
8338222c-c31f-40f3-883c-44125f36bae8,Dislike,2021,5,Video,Education,negative,10.0
8338222c-c31f-40f3-883c-44125f36bae8,Like,2020,6,Video,Education,positive,50.0
8338222c-c31f-40f3-883c-44125f36bae8,Interested,2021,2,Video,Education,positive,30.0
8338222c-c31f-40f3-883c-44125f36bae8,Super love,2020,12,Video,Education,positive,75.0
8338222c-c31f-40f3-883c-44125f36bae8,Peeking,2021,5,Video,Education,neutral,35.0
8338222c-c31f-40f3-883c-44125f36bae8,Cherish,2020,6,Video,Education,positive,70.0
8338222c-c31f-40f3-883c-44125f36bae8,Love,2020,11,Video,Education,positive,65.0
8338222c-c31f-40f3-883c-44125f36bae8,Love,2020,6,Video,Education,positive,65.0
8338222c-c31f-40f3-883c-44125f36bae8,Interested,2020,11,Video,Education,positive,30.0
8338222c-c31f-40f3-883c-44125f36bae8,Want,2021,3,Video,Education,positive,70.0
8338222c-c31f-40f3-883c-44125f36bae8,Scared,2021,3,Video,Education,negative,15.0
8338222c-c31f-40f3-883c-44125f36bae8,Hate,2021,3,Video,Education,negative,5.0
8338222c-c31f-40f3-883c-44125f36bae8,Hate,2021,4,Video,Education,negative,5.0
8338222c-c31f-40f3-883c-44125f36bae8,Super love,2020,8,Video,Education,positive,75.0
8338222c-c31f-40f3-883c-44125f36bae8,Hate,2021,1,Video,Education,negative,5.0
8338222c-c31f-40f3-883c-44125f36bae8,Dislike,2020,9,Video,Education,negative,10.0
8338222c-c31f-40f3-883c-44125f36bae8,Indifferent,2021,6,Video,Education,neutral,20.0
8338222c-c31f-40f3-883c-44125f36bae8,Love,2021,3,Video,Education,positive,65.0
8338222c-c31f-40f3-883c-44125f36bae8,Love,2021,2,Video,Education,positive,65.0
8338222c-c31f-40f3-883c-44125f36bae8,Dislike,2020,12,Video,Education,negative,10.0
8338222c-c31f-40f3-883c-44125f36bae8,Hate,2021,2,Video,Education,negative,5.0
8338222c-c31f-40f3-883c-44125f36bae8,Dislike,2021,5,Video,Education,negative,10.0
8338222c-c31f-40f3-883c-44125f36bae8,Dislike,2021,6,Video,Education,negative,10.0
8338222c-c31f-40f3-883c-44125f36bae8,Indifferent,2021,6,Video,Education,neutral,20.0
8338222c-c31f-40f3-883c-44125f36bae8,Dislike,2020,7,Video,Education,negative,10.0
8338222c-c31f-40f3-883c-44125f36bae8,Interested,2021,5,Video,Education,positive,30.0
8338222c-c31f-40f3-883c-44125f36bae8,Heart,2020,8,Video,Education,positive,60.0
8338222c-c31f-40f3-883c-44125f36bae8,Indifferent,2020,11,Video,Education,neutral,20.0
8338222c-c31f-40f3-883c-44125f36bae8,Intrigued,2021,3,Video,Education,positive,45.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,,2020,8,Audio,Animals,,
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Like,2020,7,Audio,Animals,positive,50.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Heart,2020,11,Audio,Animals,positive,60.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Intrigued,2021,3,Audio,Animals,positive,45.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Adore,2020,8,Audio,Animals,positive,72.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Disgust,2021,6,Audio,Animals,negative,0.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Indifferent,2021,4,Audio,Animals,neutral,20.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Dislike,2021,6,Audio,Animals,negative,10.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Heart,2021,5,Audio,Animals,positive,60.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Indifferent,2021,4,Audio,Animals,neutral,20.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Like,2020,10,Audio,Animals,positive,50.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Super love,2021,4,Audio,Animals,positive,75.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Like,2020,8,Audio,Animals,positive,50.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Disgust,2021,4,Audio,Animals,negative,0.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Scared,2020,6,Audio,Animals,negative,15.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Want,2020,8,Audio,Animals,positive,70.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Interested,2020,8,Audio,Animals,positive,30.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Cherish,2020,9,Audio,Animals,positive,70.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Interested,2021,2,Audio,Animals,positive,30.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Scared,2021,3,Audio,Animals,negative,15.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Interested,2021,2,Audio,Animals,positive,30.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Super love,2020,8,Audio,Animals,positive,75.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Scared,2020,9,Audio,Animals,negative,15.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Peeking,2020,7,Audio,Animals,neutral,35.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Indifferent,2021,2,Audio,Animals,neutral,20.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Intrigued,2021,4,Audio,Animals,positive,45.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Intrigued,2021,5,Audio,Animals,positive,45.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Scared,2021,3,Audio,Animals,negative,15.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Scared,2021,3,Audio,Animals,negative,15.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Worried,2020,10,Audio,Animals,negative,12.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Indifferent,2021,2,Audio,Animals,neutral,20.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Scared,2020,12,Audio,Animals,negative,15.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Super love,2020,9,Audio,Animals,positive,75.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Adore,2021,1,Audio,Animals,positive,72.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Super love,2020,8,Audio,Animals,positive,75.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Cherish,2021,6,Audio,Animals,positive,70.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Worried,2020,12,Audio,Animals,negative,12.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Interested,2021,1,Audio,Animals,positive,30.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Hate,2020,7,Audio,Animals,negative,5.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Adore,2021,1,Audio,Animals,positive,72.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Disgust,2021,2,Audio,Animals,negative,0.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Disgust,2020,11,Audio,Animals,negative,0.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Adore,2020,8,Audio,Animals,positive,72.0
59bb59ce-776b-4d28-85ee-c0d71c690b6a,Worried,2020,7,Audio,Animals,negative,12.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,,2020,12,Audio,Fitness,,
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Worried,2021,5,Audio,Fitness,negative,12.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Intrigued,2021,1,Audio,Fitness,positive,45.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Hate,2021,1,Audio,Fitness,negative,5.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Scared,2020,11,Audio,Fitness,negative,15.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Hate,2020,10,Audio,Fitness,negative,5.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Scared,2021,1,Audio,Fitness,negative,15.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Hate,2021,3,Audio,Fitness,negative,5.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Cherish,2021,5,Audio,Fitness,positive,70.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Heart,2020,7,Audio,Fitness,positive,60.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Heart,2021,3,Audio,Fitness,positive,60.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Like,2021,3,Audio,Fitness,positive,50.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Adore,2020,7,Audio,Fitness,positive,72.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Love,2020,7,Audio,Fitness,positive,65.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Adore,2021,1,Audio,Fitness,positive,72.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Want,2021,1,Audio,Fitness,positive,70.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Hate,2020,8,Audio,Fitness,negative,5.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Want,2021,6,Audio,Fitness,positive,70.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Interested,2020,12,Audio,Fitness,positive,30.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Peeking,2020,12,Audio,Fitness,neutral,35.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Adore,2020,7,Audio,Fitness,positive,72.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Love,2020,11,Audio,Fitness,positive,65.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Hate,2020,11,Audio,Fitness,negative,5.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Indifferent,2021,2,Audio,Fitness,neutral,20.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Intrigued,2020,9,Audio,Fitness,positive,45.0
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,Dislike,2021,2,Audio,Fitness,negative,10.0
b814490f-ff17-4f98-8fb0-cade9c2d8e61,,2020,11,Gif,Culture,,
b814490f-ff17-4f98-8fb0-cade9c2d8e61,Indifferent,2020,9,Gif,Culture,neutral,20.0
b814490f-ff17-4f98-8fb0-cade9c2d8e61,Interested,2020,8,Gif,Culture,positive,30.0
b814490f-ff17-4f98-8fb0-cade9c2d8e61,Love,2020,11,Gif,Culture,positive,65.0
b814490f-ff17-4f98-8fb0-cade9c2d8e61,Love,2021,5,Gif,Culture,positive,65.0
b814490f-ff17-4f98-8fb0-cade9c2d8e61,Indifferent,2020,6,Gif,Culture,neutral,20.0
b814490f-ff17-4f98-8fb0-cade9c2d8e61,Indifferent,2020,10,Gif,Culture,neutral,20.0
b814490f-ff17-4f98-8fb0-cade9c2d8e61,Interested,2021,3,Gif,Culture,positive,30.0
b814490f-ff17-4f98-8fb0-cade9c2d8e61,Hate,2021,5,Gif,Culture,negative,5.0
b814490f-ff17-4f98-8fb0-cade9c2d8e61,Dislike,2020,11,Gif,Culture,negative,10.0
72878c11-38cc-4442-bc81-7eeef47c531c,,2021,1,Gif,Animals,,
72878c11-38cc-4442-bc81-7eeef47c531c,Dislike,2021,5,Gif,Animals,negative,10.0
72878c11-38cc-4442-bc81-7eeef47c531c,Disgust,2020,9,Gif,Animals,negative,0.0
72878c11-38cc-4442-bc81-7eeef47c531c,Disgust,2021,3,Gif,Animals,negative,0.0
72878c11-38cc-4442-bc81-7eeef47c531c,Want,2020,6,Gif,Animals,positive,70.0
72878c11-38cc-4442-bc81-7eeef47c531c,Dislike,2020,10,Gif,Animals,negative,10.0
72878c11-38cc-4442-bc81-7eeef47c531c,Interested,2021,6,Gif,Animals,positive,30.0
72878c11-38cc-4442-bc81-7eeef47c531c,Dislike,2021,1,Gif,Animals,negative,10.0
72878c11-38cc-4442-bc81-7eeef47c531c,Scared,2021,3,Gif,Animals,negative,15.0
72878c11-38cc-4442-bc81-7eeef47c531c,Intrigued,2021,4,Gif,Animals,positive,45.0
72878c11-38cc-4442-bc81-7eeef47c531c,Worried,2021,5,Gif,Animals,negative,12.0
72878c11-38cc-4442-bc81-7eeef47c531c,Adore,2021,5,Gif,Animals,positive,72.0
72878c11-38cc-4442-bc81-7eeef47c531c,Scared,2020,11,Gif,Animals,negative,15.0
72878c11-38cc-4442-bc81-7eeef47c531c,Cherish,2021,5,Gif,Animals,positive,70.0
72878c11-38cc-4442-bc81-7eeef47c531c,Worried,2020,7,Gif,Animals,negative,12.0
72878c11-38cc-4442-bc81-7eeef47c531c,Heart,2020,7,Gif,Animals,positive,60.0
72878c11-38cc-4442-bc81-7eeef47c531c,Heart,2021,2,Gif,Animals,positive,60.0
72878c11-38cc-4442-bc81-7eeef47c531c,Hate,2021,1,Gif,Animals,negative,5.0
72878c11-38cc-4442-bc81-7eeef47c531c,Super love,2020,7,Gif,Animals,positive,75.0
72878c11-38cc-4442-bc81-7eeef47c531c,Super love,2021,5,Gif,Animals,positive,75.0
72878c11-38cc-4442-bc81-7eeef47c531c,Adore,2020,9,Gif,Animals,positive,72.0
72878c11-38cc-4442-bc81-7eeef47c531c,Want,2020,7,Gif,Animals,positive,70.0
72878c11-38cc-4442-bc81-7eeef47c531c,Want,2020,7,Gif,Animals,positive,70.0
b50871e0-183e-4a1d-884b-f20fb271041b,,2021,4,Photo,Cooking,,
b50871e0-183e-4a1d-884b-f20fb271041b,Love,2021,2,Photo,Cooking,positive,65.0
b50871e0-183e-4a1d-884b-f20fb271041b,Intrigued,2021,1,Photo,Cooking,positive,45.0
b50871e0-183e-4a1d-884b-f20fb271041b,Scared,2021,4,Photo,Cooking,negative,15.0
b50871e0-183e-4a1d-884b-f20fb271041b,Adore,2021,1,Photo,Cooking,positive,72.0
b50871e0-183e-4a1d-884b-f20fb271041b,Dislike,2020,8,Photo,Cooking,negative,10.0
b50871e0-183e-4a1d-884b-f20fb271041b,Scared,2020,12,Photo,Cooking,negative,15.0
b50871e0-183e-4a1d-884b-f20fb271041b,Like,2020,9,Photo,Cooking,positive,50.0
b50871e0-183e-4a1d-884b-f20fb271041b,Worried,2020,9,Photo,Cooking,negative,12.0
b50871e0-183e-4a1d-884b-f20fb271041b,Disgust,2020,11,Photo,Cooking,negative,0.0
b50871e0-183e-4a1d-884b-f20fb271041b,Want,2020,7,Photo,Cooking,positive,70.0
b50871e0-183e-4a1d-884b-f20fb271041b,Heart,2021,5,Photo,Cooking,positive,60.0
b50871e0-183e-4a1d-884b-f20fb271041b,Worried,2021,5,Photo,Cooking,negative,12.0
b50871e0-183e-4a1d-884b-f20fb271041b,Peeking,2020,10,Photo,Cooking,neutral,35.0
b50871e0-183e-4a1d-884b-f20fb271041b,Hate,2020,7,Photo,Cooking,negative,5.0
b50871e0-183e-4a1d-884b-f20fb271041b,Scared,2020,10,Photo,Cooking,negative,15.0
b50871e0-183e-4a1d-884b-f20fb271041b,Interested,2020,7,Photo,Cooking,positive,30.0
b50871e0-183e-4a1d-884b-f20fb271041b,Super love,2020,7,Photo,Cooking,positive,75.0
b50871e0-183e-4a1d-884b-f20fb271041b,Dislike,2021,6,Photo,Cooking,negative,10.0
b50871e0-183e-4a1d-884b-f20fb271041b,Indifferent,2021,5,Photo,Cooking,neutral,20.0
b50871e0-183e-4a1d-884b-f20fb271041b,Cherish,2021,3,Photo,Cooking,positive,70.0
b50871e0-183e-4a1d-884b-f20fb271041b,Heart,2020,9,Photo,Cooking,positive,60.0
b50871e0-183e-4a1d-884b-f20fb271041b,Adore,2020,8,Photo,Cooking,positive,72.0
b50871e0-183e-4a1d-884b-f20fb271041b,Want,2020,12,Photo,Cooking,positive,70.0
5163acf9-9bde-4f09-81e2-d8711e774360,,2020,11,Audio,Healthy eating,,
5163acf9-9bde-4f09-81e2-d8711e774360,Like,2021,1,Audio,Healthy eating,positive,50.0
5163acf9-9bde-4f09-81e2-d8711e774360,Heart,2020,7,Audio,Healthy eating,positive,60.0
5163acf9-9bde-4f09-81e2-d8711e774360,Love,2020,10,Audio,Healthy eating,positive,65.0
5163acf9-9bde-4f09-81e2-d8711e774360,Super love,2021,5,Audio,Healthy eating,positive,75.0
5163acf9-9bde-4f09-81e2-d8711e774360,Heart,2020,12,Audio,Healthy eating,positive,60.0
5163acf9-9bde-4f09-81e2-d8711e774360,Want,2020,10,Audio,Healthy eating,positive,70.0
5163acf9-9bde-4f09-81e2-d8711e774360,Want,2020,10,Audio,Healthy eating,positive,70.0
5163acf9-9bde-4f09-81e2-d8711e774360,Scared,2020,6,Audio,Healthy eating,negative,15.0
5163acf9-9bde-4f09-81e2-d8711e774360,Cherish,2020,8,Audio,Healthy eating,positive,70.0
5163acf9-9bde-4f09-81e2-d8711e774360,Heart,2020,8,Audio,Healthy eating,positive,60.0
5163acf9-9bde-4f09-81e2-d8711e774360,Intrigued,2021,1,Audio,Healthy eating,positive,45.0
802a8533-3051-4e2c-ad30-7751ece5d514,,2020,11,Audio,Food,,
802a8533-3051-4e2c-ad30-7751ece5d514,Worried,2021,1,Audio,Food,negative,12.0
802a8533-3051-4e2c-ad30-7751ece5d514,Like,2020,11,Audio,Food,positive,50.0
802a8533-3051-4e2c-ad30-7751ece5d514,Disgust,2021,3,Audio,Food,negative,0.0
802a8533-3051-4e2c-ad30-7751ece5d514,Intrigued,2020,8,Audio,Food,positive,45.0
802a8533-3051-4e2c-ad30-7751ece5d514,Super love,2021,2,Audio,Food,positive,75.0
802a8533-3051-4e2c-ad30-7751ece5d514,Love,2020,6,Audio,Food,positive,65.0
802a8533-3051-4e2c-ad30-7751ece5d514,Adore,2020,8,Audio,Food,positive,72.0
802a8533-3051-4e2c-ad30-7751ece5d514,Adore,2021,2,Audio,Food,positive,72.0
802a8533-3051-4e2c-ad30-7751ece5d514,Heart,2021,5,Audio,Food,positive,60.0
802a8533-3051-4e2c-ad30-7751ece5d514,Love,2021,6,Audio,Food,positive,65.0
802a8533-3051-4e2c-ad30-7751ece5d514,Want,2020,12,Audio,Food,positive,70.0
802a8533-3051-4e2c-ad30-7751ece5d514,Hate,2020,12,Audio,Food,negative,5.0
802a8533-3051-4e2c-ad30-7751ece5d514,Love,2021,5,Audio,Food,positive,65.0
802a8533-3051-4e2c-ad30-7751ece5d514,Interested,2020,8,Audio,Food,positive,30.0
802a8533-3051-4e2c-ad30-7751ece5d514,Peeking,2020,12,Audio,Food,neutral,35.0
802a8533-3051-4e2c-ad30-7751ece5d514,Indifferent,2020,8,Audio,Food,neutral,20.0
802a8533-3051-4e2c-ad30-7751ece5d514,Heart,2020,9,Audio,Food,positive,60.0
802a8533-3051-4e2c-ad30-7751ece5d514,Dislike,2021,1,Audio,Food,negative,10.0
802a8533-3051-4e2c-ad30-7751ece5d514,Peeking,2021,2,Audio,Food,neutral,35.0
802a8533-3051-4e2c-ad30-7751ece5d514,Cherish,2020,7,Audio,Food,positive,70.0
802a8533-3051-4e2c-ad30-7751ece5d514,Dislike,2021,4,Audio,Food,negative,10.0
802a8533-3051-4e2c-ad30-7751ece5d514,Want,2020,10,Audio,Food,positive,70.0
802a8533-3051-4e2c-ad30-7751ece5d514,Worried,2021,1,Audio,Food,negative,12.0
802a8533-3051-4e2c-ad30-7751ece5d514,Cherish,2021,5,Audio,Food,positive,70.0
802a8533-3051-4e2c-ad30-7751ece5d514,Like,2020,11,Audio,Food,positive,50.0
802a8533-3051-4e2c-ad30-7751ece5d514,Interested,2020,10,Audio,Food,positive,30.0
8f12f846-7528-4516-aa7c-f937d868c904,,2020,6,Gif,Culture,,
8f12f846-7528-4516-aa7c-f937d868c904,Peeking,2021,2,Gif,Culture,neutral,35.0
8f12f846-7528-4516-aa7c-f937d868c904,Cherish,2020,7,Gif,Culture,positive,70.0
8f12f846-7528-4516-aa7c-f937d868c904,Scared,2020,9,Gif,Culture,negative,15.0
8f12f846-7528-4516-aa7c-f937d868c904,Scared,2021,5,Gif,Culture,negative,15.0
8f12f846-7528-4516-aa7c-f937d868c904,Dislike,2021,5,Gif,Culture,negative,10.0
8f12f846-7528-4516-aa7c-f937d868c904,Peeking,2021,2,Gif,Culture,neutral,35.0
8f12f846-7528-4516-aa7c-f937d868c904,Adore,2020,10,Gif,Culture,positive,72.0
8f12f846-7528-4516-aa7c-f937d868c904,Cherish,2021,1,Gif,Culture,positive,70.0
8f12f846-7528-4516-aa7c-f937d868c904,Intrigued,2021,3,Gif,Culture,positive,45.0
8f12f846-7528-4516-aa7c-f937d868c904,Want,2020,10,Gif,Culture,positive,70.0
8f12f846-7528-4516-aa7c-f937d868c904,Dislike,2020,8,Gif,Culture,negative,10.0
8f12f846-7528-4516-aa7c-f937d868c904,Disgust,2021,5,Gif,Culture,negative,0.0
8f12f846-7528-4516-aa7c-f937d868c904,Like,2021,5,Gif,Culture,positive,50.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,,2020,6,Photo,Studying,,
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Want,2021,5,Photo,Studying,positive,70.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Indifferent,2020,8,Photo,Studying,neutral,20.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Peeking,2020,7,Photo,Studying,neutral,35.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Dislike,2021,3,Photo,Studying,negative,10.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Disgust,2021,6,Photo,Studying,negative,0.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Adore,2021,2,Photo,Studying,positive,72.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Intrigued,2021,1,Photo,Studying,positive,45.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Dislike,2021,2,Photo,Studying,negative,10.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Adore,2020,8,Photo,Studying,positive,72.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Love,2021,5,Photo,Studying,positive,65.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Disgust,2021,6,Photo,Studying,negative,0.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Like,2020,7,Photo,Studying,positive,50.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Dislike,2021,4,Photo,Studying,negative,10.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Super love,2021,5,Photo,Studying,positive,75.0
35489ad9-c3b5-4fcd-a6c0-9f2c667c55a8,Disgust,2020,8,Photo,Studying,negative,0.0
